reviewId,review,score,gender,location,date,,
634,to many ads,1,male,"Mombasa, Kenya",2009-02-25,,
635,Has been good for years and at a good subscription price but now for some reason or maybe last update it has stopped working on Android Auto in my car. Just get a spinning circle and won't open up but still works on my phone when disconnected from Android Auto.,1,male,"Guayaquil, Ecuador",2012-01-07,,
636,"This app is so bad 💀💀💀 I was playing a game and listening to ""it's finn mcmissile but it's only the best part loop"" and then the music just automatically disappears, I got so mad that i uninstalled you're app, such disappointment 😡😡😡",1,male,"Mexico City, Mexico",2010-12-03,,
637,Very huge data cutter app,1,male,"Lima, Peru",2011-12-17,,
638,Can't login forever loading (my Internet is fast),1,male,"Quito, Ecuador",2012-05-13,,
639,nice 😈,1,male,"Jacksonville, United States",2011-04-07,,
640,pay me pay me pay me,1,male,"Rome, Italy",2007-12-23,,
641,"Accidentally purchased a subscription, and it's somehow worse than the free version?? I love SoundCloud and have been using it for years, but the moment I got the subscription, it started bugging out. It will not play music offline, even having all my likes downloaded and has become frustrating and difficult to use. If possible, I'd get a refund and just go back to using the free version.",1,male,"Dar es Salaam, Tanzania",2009-04-22,,
642,Very difficult to save playlists.,1,male,"Helsinki, Finland",2007-09-05,,
643,The newer updates got rid of finding new artists and new albums. Only still use it cuz have like 500 songs on a playlist,1,male,"Calgary, Canada",2011-05-30,,
644,Lamentable la nueva versión/update que se han marcado. Tenéis enero para que cambien de opinión. Una subscripción menos. Es imposible desde la pantalla de inicio meterte en lo que los artistas que sigues tienen de nuevo. Esto es música no sus datos de talla y peso. Demasiada info inútil y un uso pésimo de la user experience. Es increíble como teniendo un Ferrari os vais a un Twingo. Shakira tenía razón. Inutilizable.,1,female,"Suva, Fiji",2012-12-08,,
645,"Back after a long break, and the thing is almost unusable other than actual playback. Tons of autogenerated junk playlists with misleading descriptions make it totally impossible to find stuff you're interested in. I've had to look at previous ""likes"", then the artists and their other tracks, then find playlists those tracks appear on, then other tracks, etc. Dunno if it's the same on the website - will be checking - but this app experience is the definition of ""slop"" and ""ensh!ttification"".",1,male,"Rosario, Argentina",2012-05-05,,
646,if there is less I would use,1,male,"Seoul, South Korea",2008-09-08,,
647,"The way this app is not user friendly for android... Baby💅🏾🤨?? Who beta tested this because... It is super trash, beloved 🥲. It's so hard to navigate. Then uploading and editing is a PITA 🥲 very discouraging when you get messages and don't see em... Like🫴🏾 Ashton Kutcher, come out.. Do better be better guys.. Ily 🫶🏽. Ps you want pics 🙃 I've em.",1,male,"Tripoli, Libya",2009-06-23,,
648,Not available in India yyyyyyyy. Hate thiss,1,male,"La Paz, Bolivia",2012-05-14,,
649,This app dedicated 1.6k in my app,1,male,"Buenos Aires, Argentina",2012-04-24,,
650,Bad experience app always stopping,1,male,"Caracas, Venezuela",2011-11-09,,
651,great,1,male,"Lyon, France",2008-01-10,,
652,"no place to sign back into my account,I paid the same account 3 times and signed me up to this account. I don't know why ?",1,male,"Lisbon, Portugal",2008-01-03,,
653,do not understand how to use,1,male,"Mexico City, Mexico",2011-07-07,,
654,Keeps crashing when using the search bar or anything that uses a lot of data. Been doing this for months.,1,male,"Guadalajara, Mexico",2009-10-12,,
655,Not available in my country,1,male,"Geneva, Switzerland",2008-04-15,,
656,all songs not available in my country,1,male,"Sydney, Australia",2012-09-13,,
657,To many adds,1,male,"Guadalajara, Mexico",2010-06-10,,
658,This used to be my favourite app for music untill there was an ad after every one or two songs and going into 'liked tracks' takes an unnecessary amount of time to load. Not everyone wants to or can afford to buy premium either so a lot of people's music is getting interrupted constantly.,1,male,"Denver, United States",2010-05-28,,
659,Every time I try to launch the app it immediately closes,1,male,"Tijuana, Mexico",2010-08-06,,
660,Too many ads,1,male,"Sydney, Australia",2012-07-17,,
661,good,1,male,"Shenzhen, China",2008-07-12,,
662,"I can't login to my account,I can't open the app, I tried different phones but same problem. How can I contact the support team ?",1,male,"Chicago, United States",2009-09-24,,
663,My playlist got wiped off,1,male,"Krakow, Poland",2008-02-08,,
664,"You blocked me from your app for no reason after I've had my account for over 6/7 years and ignored my email when I tried to contact you, I am deeply disappointed with the lack of professionalism",1,male,"Medellín, Colombia",2012-04-02,,
665,how the reviews are 4.7 stars?? the suggestion system is AWFUL!!,1,male,"Cali, Colombia",2011-11-01,,
666,Weiss nbayounboy,1,male,"Geneva, Switzerland",2007-09-11,,
667,"ever since SoundCloud went to the black logo. it has been an utter pain in the butt. constant ads, buffering, lag. slow service and constant app stoppage everytime you open a second app or even close the phone.",1,male,"Los Angeles, United States",2009-10-25,,
668,"confusing subscriptions, confusing interface",1,female,"Suva, Fiji",2012-10-29,,
669,❤️,1,male,"Singapore, Singapore",2008-09-04,,
670,"Cannot login. The button when I press ""I already have an account"" nothing pops up. DISAPPOINTED 😥",1,male,"San Jose, United States",2010-09-18,,
671,"The last time I left a review for Soundcloud, it wasn't because of how great this app was. The shuffling doesn't work. I try to move a song above another one, but it glitches. Please fix your app. Sent an email a year ago when I first came across this issue. STILL BROKEN!!",1,male,"San Antonio, United States",2010-09-29,,
672,"Every time my friend sends me a link to listen, It takes me to the app store and tells me to download Soundcloud, which I already have installed. Nothing I do will take me to the song page. Even pasting the link into my browser's search bar takes me to the app store, which only leads to the home screen, not the link I'm trying to follow.",1,male,"Lyon, France",2008-03-29,,
673,The ads are getting to be to much I understand needing to promote to keep up with economic situation but I should be able to listen than more then just one song without an ad please fix soon I heavy fw this app had it for years I don't wanna have to make a new Playlist an stuff,1,male,"Rio de Janeiro, Brazil",2012-05-09,,
674,"I subscribed for offline listening only . but when I am offline the downloaded music won't play st all . And the round circle moving its mean no internet no music, if you want me to subscribe to listen music offline then why I can't play my downloaded music, now I have to cancel my subscription and find another good music app and also its suggest the song you already listen many times, need to suggest new song and there should be an option where you can off already listen music",1,male,"Asunción, Paraguay",2012-06-26,,
675,"1 because I can't give 0... Music is blocking every minute, full of publicity, can't listen a single song... come on",1,male,"Calgary, Canada",2011-03-16,,
676,"The recent version is bugged. Streaming is interrupted randomly. Experiemcing this issue since a week. On multiple devices, different networks (wifi, gsm). Please fix it so you get your 5 stars back :)",1,female,"Suva, Fiji",2012-12-11,,
677,"Desde el último update se cierra la app, no puedo ni ingresar, que pesadilla😔",1,male,"Krakow, Poland",2008-04-16,,
678,"This app used to be really good and now it's bad. The ui is good but that's about it. They litteraly added issues to their app and then tried to sell you the fix. Like they say they don't let you listen to certain bands if they don't have licenses or sumn in your country, and then they proceed to let you listen to the music if you pay for the premium subscription... What a joke so scummy",1,female,"Perth, Australia",2013-01-02,,
679,"Crashes 20 times before finally loading something that was searched. Can only follow 2000 artists. I could go on ask day about how trashy this app is. Used to love it for all the underground stuff and remixes, now it's not worth my time... so sad.",1,male,"Phoenix, United States",2011-01-27,,
680,"Fullllll of long adds, don't install it and don't waste your time.",1,male,"Salvador, Brazil",2012-03-30,,
681,"Trying to force me to sign up, I'm trying sign in.",1,male,"Bangkok, Thailand",2008-12-13,,
682,The amount of ads is just gross.,1,male,"Seattle, United States",2010-01-22,,
683,It constantly crashes and closes and says soundcloud stopped working,1,male,"Kathmandu, Nepal",2008-08-16,,
684,"Ad not loading, can't listen to nothing.",1,male,"Riyadh, Saudi Arabia",2008-07-23,,
685,Absolute shambles.,1,male,"Shanghai, China",2008-08-13,,
686,"App keeps shutting down and pausing the music, never was an issue till I got a new phone. I was able to log into my account on this phone but all of my music didn't transfer over I had 2 songs that showed up in my ""liked"" the other at least thousand songs are gone. Edit: the pausing is getting worse. This used to be my favorite music platform now it's almost completely unusable. If I could give it zero stars I would.",1,male,"Christchurch, New Zealand",2012-08-11,,
